/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_446.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_446.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_446.jpg, 0, 0, 0, 6.7005E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_549.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_549.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_549.jpg, 0, 0, 0, 6.630506E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_649.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_649.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_649.jpg, 0, 0, 0, 7.146736E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_750.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_750.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_750.jpg, 0, 0, 0, 8.16771E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_852.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_852.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_852.jpg, 0, 0, 0, 6.529866E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_33_952.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_33_952.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_33_952.jpg, 0, 0, 0, 8.152027E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_053.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_053.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_053.jpg, 0, 0, 0, 6.945941E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_160.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_160.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_160.jpg, 0, 0, 0, 6.836244E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_260.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_260.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_260.jpg, 0, 0, 0, 6.595597E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_360.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_360.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_360.jpg, 0, 0, 0, 8.196256E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_460.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_460.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_460.jpg, 0, 0, 0, 8.806403E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_562.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_562.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_562.jpg, 0, 0, 0, 6.702304E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_663.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_663.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_663.jpg, 0, 0, 0, 8.032529E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_764.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_764.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_764.jpg, 0, 0, 0, 7.063415E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_864.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_864.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_864.jpg, 0, 0, 0, 0.0001457817
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_34_964.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_34_964.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_34_964.jpg, 0, 0, 0, 6.782182E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_064.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_064.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_064.jpg, 0, 0, 0, 7.476225E-05
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_165.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_165.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_165.jpg, 0, 0.08647227, 0, 0.06839675
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_265.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_265.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_265.jpg, 0, 0.3882, 0, 0.3784956
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_366.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_366.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_366.jpg, 0, 0.687501, 0, 1.075558
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_467.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_467.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_467.jpg, 0, 0.9875758, 0, 2.152739
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_570.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_570.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_570.jpg, 0, 1, 0, 3.614091
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_671.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_671.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_671.jpg, 0, 1, 0, 4.819251
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_773.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_773.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_773.jpg, 0, 1, 0, 6.01064
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_873.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_873.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_873.jpg, 0, 1, 0, 7.190492
/home/ashwin/Downloads/IMG/center_2021_03_24_16_19_35_974.jpg, /home/ashwin/Downloads/IMG/left_2021_03_24_16_19_35_974.jpg, /home/ashwin/Downloads/IMG/right_2021_03_24_16_19_35_974.jpg, -0.28602, 1, 0, 8.338384
